Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
COLON079	0	0.15380655213911	0.0057179781318805	0	0.35052614560129	0	0	0	0	0.060838882648004	0.033139267207439	0	0	0.21781100195884	0	0	0	0.05228300473583	0	0.12587716757761	0	0	1.0	-0.2174	1.1823613559373762
COLON080	0.087959022096313	0	0.098510584834849	0	0	0.051483679122988	0	0	0	0.052351287094238	0.084544334387438	0.013199348718024	0.050939335816179	0	0	0.020788163659155	0	0.03321104331136	0.17041305867834	0	0.1015341216645	0.23506602061662	0	0.28702594084255817	0.9770893617556616
COLON081	0	0.18740938087412	0.061962817777656	0	0	0.29485898481853	0.040559687761815	0.16928162315885	0	0.11433985930765	0.022157419920504	0	0	0	0	0.032383179771726	0	0.024799772944824	0.036461434918257	0	0	0.015785838746072	0	0.28124561130883413	0.9858328684187879
COLON082	0	0	0	0	0	0.15459277192532	0	0	0	0.0073113734321537	0.0079817413541859	0.013316515462981	0.072432527410874	0.18019805453751	0	0.20940551918096	0	0	0	0.0071148284956306	0.17003490454756	0.17761176365284	0	0.29607624391840826	0.9777420042589173
COLON083	0.0056181113844315	0.02184849311343	0.036817567467221	0.11474675057091	0.25639629627897	0	0	0.12810411177468	0	0	0	0	0	0	0	0.2010673081622	0.1110210871769	0	0.12438027407126	0	0	0	1.0	-0.0988	1.1237349035943376
COLON084	0.0086324548415598	0	0.1033278732767	0.030604940293598	0	0.08374606631659	0	0	0	0.073596857670391	0	0	0.15055413583918	0.24131513502776	0.0002	0.12712476403441	0	0.054740721001991	0	0	0	0.12620668006443	0	0.357265367613914	0.9411144469348295
COLON085	0.023426118026105	0	0.10202760231677	0.27415038460423	0	0	0.033334491809252	0.048184781645786	0	0.099540522694364	0	0.012772148580091	0.024769821248519	0	0.042799964470088	0.14023206905364	0.034887252399772	0	0.12577117366062	0	0.03346001979965	0.0046436496911224	0.003	0.18863326082400064	1.009376921666069
COLON086	0.055260100001691	0	0	0	0.22530924764355	0	0.29962914868424	0	0	0	0.10905513368034	0	0	0.10095532637682	0	0	0	0	0	0.19910643399213	0.010684609621233	0	1.0	-0.168	1.1723002466981254
COLON087	0.12506070331425	0.14223070099645	0	0	0	0.26172790715169	0.093266988028134	0.039515015805011	0	0	0.050585092876682	0	0	0.046619754160151	0.083468007558035	0.014694665680714	0.062967288508959	0	0.058976398866761	0	0.020887477053163	0	0	0.2988119243831827	0.9629799463502475
COLON088	0	0.026043490530876	0.083835359791565	0.010001421371063	0.048059670214916	0.17961145119746	0.22373097727439	0	0.010297442001954	0.01866658790015	0.11590641521427	0	0	0.01656303172417	0.0099626129714788	0.11370936311472	0	0.087401226660522	0	0	0	0.056210950032454	0	0.2443990094064941	0.9839628319364079
COLON089	0	0.029059041662963	0	0.11916490008167	0	0	0.13070954052135	0.063041715063662	0	0	0	0.047681058205432	0	0.1601511255638	0.078066027876156	0	0.018227429047175	0	0	0.080006302417246	0	0.27389285956054	0.088	0.11705205081223982	1.0629446337754807
COLON090	0.050967241548509	0	0.011262196393807	0.091778325133953	0	0.09854727937446	0.071101200711284	0	0.037546786066573	0.097794837405857	0	0	0.1279677866909	0	0.031535861556926	0.16898892252014	0	0	0.11113068928225	0	0.085071466104126	0.016307407211213	0	0.2704033117569118	0.9688909813578478
COLON091	0	0	0	0.057499327318838	0	0	0.12745508165114	0.038608633498678	0	0	0.019343261639678	0.091356589966846	0.085899868677212	0.16814291170803	0.034066217646309	0	0.063855679936816	0	0.28880156823922	0	0.024970859717235	0	0.126	0.10670442042745285	1.0426553848753717
COLON092	0.12605527120138	0	0	0	0.031123751998229	0.14344737476342	0	0	0	0	0.06560090379558	0	0	0	0	0.054195927239558	0.20769131320637	0	0.0003	0.020218769089364	0.35135729607489	0	0.432	0.06107277297397168	1.064501131206868
COLON093	0	0.10993652195119	0.067830993124476	0.088170365987896	0	0.12529904548262	0.0095799703004259	0	0.10216845596448	0.28309377698557	0	0	0	0.024631167795539	0	0	0	0	0.094801585188762	0.046826070692712	0.047662046526335	0	0.001	0.21114952417772032	1.0206337997653077
COLON094	0	0.17468651828462	0.049934621474762	0.11415811380713	0	0.21174252479655	0	0	0.033196689665983	0	0.10163838433316	0	0	0	0	0.023079654803414	0	0.010586538739707	0.099893868233385	0.074898897100701	0.10618418876059	0	0.569	0.04576885450905276	1.0773927773572607
COLON095	0	0	0.026130129266705	0.039680887535019	0	0.061304889805953	0.066494147665923	0.0082146196948754	0.044175083314161	0.11726994049912	0	0.060706856496173	0.096592606841251	0	0.038842649323883	0.20752126972747	0.022039683880839	0	0.12690015533809	0	0	0.084127080610549	0	0.3484290834344427	0.9384654720169852
COLON096	0	0.1144042534931	0	0	0.035550597287553	0	0	0	0.25924359281262	0.062446430697419	0	0.16573779263354	0.11740860462522	0	0	0	0	0	0.24520872845054	0	0	0	1.0	-0.1387	1.1746872868884595
COLON097	0	0.0025708713415103	0.018847734911249	0	0.51454388867585	0	0.1088071218994	0	0	0.013001227386969	0.12890005108182	0	0	0.19004048802248	0	0	0	0.023288616680728	0	0	0	0	0.982	-0.0364	1.1403435812042668
COLON098	0.17172718406622	0	0.016639912280156	0	0	0.18982052803947	0	0.068646497621275	0	0.082745352520412	0	0.064447104071867	0.051256015332329	0	0	0.15258317270997	0	0	0.14497461653381	0	0.057159616824486	0	0.207	0.09141063121288437	1.0464387735797123
COLON099	0	0	0.17299068890778	0	0.0089155389107046	0.31591689909076	0.15686193395301	0	0	0.22706724334246	0	0	0	0	0	0	0.11080874738415	0	0	0	0	0.0074389484111447	0.974	-0.0302	1.1276360113323565
COLON100	0	0.020278430389151	0	0.15782163176656	0.0021287604692101	0	0.047137072805342	0.022104153129163	0.015014036085896	0.086895071575248	0	0.045591646568637	0.080947009186529	0	0.056134869753739	0.29738667718553	0	0	0.15249983191523	0	0.0096397402191213	0.0064210689506447	0	0.3165307321402179	0.9530019738080943
COLON101	0	0.12075117009463	0	0.033355975544515	0	0	0.087350686114501	0.12375645062606	0.03503127770614	0.022168007829414	0.10223531932516	0.029714022912634	0.043033049690242	0.01288832665732	0.12988125528987	0.21375997049667	0.0081701933111148	0	0	0	0	0.037904294401729	0	0.318171508057714	0.9543163011903523
COLON102	0	0.21165617873845	0.048444135750505	0	0.19300991740988	0	0	0	0	0	0.063405706146725	0	0	0	0.032759075381962	0	0	0.003232842521342	0	0.23497025831957	0.14200474715661	0.070517138574954	0.794	0.01608961223615218	1.0987204698861097
COLON103	0.033572651631948	0	0.12857455386006	0.10045596539705	0.038708352972727	0	0.034847478074735	0.0058816674403833	0	0.064488933931782	0.029314552081909	0	0	0.09872868270346	0	0.14162293270269	0	0.040626683205241	0.0090270744838374	0.033476892729613	0.10283577279564	0.13783780598892	0	0.35353637713237934	0.9378074886444857
COLON104	0.049417522117676	0	0.030724386943131	0.25830223514269	0	0.39616282274498	0	0	0.010037262607667	0	0.037555551661406	0	0	0	0	0.011214112685081	0	0	0	0.15875562741224	0.047830478685122	0	0.231	0.08897339789102532	1.0980896929970183
COLON105	0	0.058662059340853	0	0.055104614216061	0.43761171590316	0	0	0	0.055582605339341	0	0.059052545191866	0.18550237056694	0	0	0	0	0.098083683110013	0	0	0.014960549720913	0	0.035439856610855	1.0	-0.109	1.2041083229119447
COLON106	0.0098026566924184	0.06282947927625	0	0	0.142519468136	0.0999205439111	0.21765364588686	0.007829720289529	0	0	0.13979398914016	0	0	0	0	0	0.070712877308353	0	0	0.24507351235113	0	0.0038641070082068	1.0	-0.0904	1.1483412722297985
COLON107	0.16451509493593	0.061478123433728	0	0.015603273014442	0.026173749284787	0.044850887308785	0.1068370531475	0	0	0.0007	0	0	0.048381174443231	0	0.10133131977645	0.12998986682755	0.17284525045979	0	0	0.02102340326746	0.044267693065283	0.061960865482645	0	0.30892679810826423	0.9556349425521894
COLON108	0.21269168543148	0	0	0	0.078196983056887	0	0.036896473124454	0	0	0	0	0.10232777330055	0.0006	0.16731857528888	0	0.14650959107372	0	0	0.25364338608451	0	0.001784022125392	0	1.0	-0.1692	1.1544619096555784
COLON109	0.048144470036453	0	0.14141510327799	0	0.12030729592525	0	0	0.010971240849158	0	0	0.0073650915930039	0.073782700277766	0	0.14426794128685	0.020501725882033	0.15862545306085	0.10775918065015	0	0.083079953763046	0	0.083779843397444	0	0.023	0.14279310451923732	1.0239932314953113
COLON110	0	0.19179179828788	0.1832644321336	0.11642365215648	0	0.18642343135787	0	0	0.10662953743182	0.0039340536369996	0	0.017121346950766	0	0	0.0097433723597954	0	0.11029008811522	0	0	0.074378287569565	0	0	0.02	0.14747052838361313	1.0576293346528858
COLON111	0	0	0	0	0.16003781539	0	0.1046516960913	0	0	0.037689623519311	0	0.080539293384181	0.13566697141467	0.056524043318505	0.032266418286673	0.012221739135767	0	0.046492507539751	0	0	0.14299617113689	0.19091372078295	0	0.2546897451789544	0.9909016158199979
COLON112	0	0	0	0	0.4556757537058	0	0.081849481741259	0.050823710180254	0	0	0.06714815079557	0.16732819166354	0	0.15178656379787	0	0	0.025388148115711	0	0	0	0	0	1.0	-0.1117	1.1992782075177773
COLON113	0	0	0.061194835793237	0.16566438534773	0	0.041085898485187	0.079535302315529	0.067009483517717	0.048565392202903	0.020934641519613	0.063838585145716	0	0	0	0.024036552488034	0	0.23639159477613	0	0	0.1917433284082	0	0	1.0	-0.0681	1.1181534857370157
COLON114	0.047609110241893	0	0	0.38756930804826	0.043820846200557	0	0	0	0.044508627240369	0	0	0	0	0	0	0	0.04190716553885	0	0	0.26502778740056	0	0.16955715532951	1.0	-0.1211	1.1874301609159201
COLON115	0	0.1238142678801	0.046226922153594	0.064115122835814	0	0.24426650077784	0.095339318175499	0	0.066512321979578	0.23371205953944	0	0	0	0	0.004371714456265	0.034433464247043	0	0	0	0.087208307954825	0	0	0.524	0.04973918412961466	1.0983652145275695
COLON116	0	0	0.076255821989435	0	0.20820783780334	0	0.015583582564196	0	0	0	0.0049718726012819	0	0.097238598583577	0.071127718650004	0	0	0	0.12850509439773	0	0.20677111950862	0	0.19133835390183	0.057	0.1285601904046672	1.049380998899287
COLON117	0.012110379324658	0.041660142571878	0.011719475445712	0.030547137610307	0	0.046344997006439	0.30323322791893	0.12493240687096	0	0	0.1029033274139	0	0.077507719135733	0.02054865351602	0.10195179385514	0	0.1009216299458	0	0.0092443440014613	0	0.016374765383054	0	0	0.2498211849591049	0.981581183593593
COLON118	0	0.14527287478853	0	0.09781764160154	0.17550733241146	0	0	0.018704355737817	0	0	0.19213809137872	0	0.047689755648302	0	0	0	0.14042800418961	0	0.030752427633969	0.056986424983586	0.094703091626465	0	1.0	-0.0992	1.1211425124898016
COLON119	0.078204792633795	0	0.040803393962795	0	0.025290803028923	0	0.11554143323208	0.011084852574202	0.060282076287221	0.0059371465251132	0.11713075489655	0	0	0	0	0	0	0.21109989033241	0	0.20773057126168	0	0.12689428526522	0.231	0.08891494453751386	1.0635322087339234
COLON120	0.24681641472121	0	0.010055413783175	0	0.02843345744129	0.080975343706177	0	0.15582168939029	0	0	0.0707039237846	0	0	0	0	0.19251764861828	0	0	0.13102483888134	0	0	0.083651269673635	0.141	0.1032490975498775	1.0460186616609928
COLON121	0	0.12332954792523	0	0	0.10417467075748	0	0	0.10660766059401	0	0	0.022283535465515	0	0	0.36062891083916	0.10997691435236	0	0.10801761904279	0	0	0.064981141023458	0	0	0.952	-0.0206	1.113163936320188
COLON122	0.11799454964528	0.035637518823306	0	0	0	0.21661196438548	0.076186038441947	0.058942687585258	0	0.069731389101359	0	0.0053762807488351	0	0.03916537487389	0	0.03279728215453	0.17906756236012	0	0.16542768527143	0	0.0030616666085582	0	0	0.32192043121791875	0.9490865178338688
COLON123	0.10402882989031	0.092694542024542	0	0.037022477039574	0	0.05197475631582	0.089702306723354	0.012533708393382	0.059446889688658	0.041397333014278	0.07443078446595	0	0.036914999103291	0.065164706796214	0.10578314243185	0.050449050267402	0.087787068854045	0.07468974520722	0	0.01597965978411	0	0	0	0.43704456016732535	0.8986439727378673
COLON124	0	0.16616641232915	0	0.028923399984865	0.05938138092702	0	0.004668118867639	0.24173583277596	0	0	0	0.17495674559924	0	0	0.080083655167081	0.034549711435401	0.0074733888851567	0.015726882505442	0.040893694597911	0	0.077711837202418	0.067728939722725	0.027	0.1416295233842525	1.0464875589668097
COLON125	0.026081114353924	0	0	0	0.093669696306053	0.091532828682531	0.018223214053363	0	0.021269798927874	0	0.10202256228603	0	0	0.15549170414471	0.11263529253942	0	0.14812716194645	0.10747487561529	0	0	0.0989613730877	0.024510378056654	0.001	0.21409795886816751	1.000913170668299
COLON126	0	0	0.069598078192537	0	0.32730403500652	0	0.30542434121369	0	0	0	0.082431511461538	0	0	0.18663827559208	0	0	0	0	0.02860375853363	0	0	0	1.0	-0.1589	1.1554851808627498
COLON127	0.02377688001679	0	0.085873968744569	0.13333302428351	0	0.022202905856447	0.17051384487023	0.076647010022388	0.0070988578852232	0.12049405336218	0	0	0	0	0.010209798857219	0	0.093702877999638	0	0	0.21743118006247	0.038715598039329	0	0.378	0.06706498053165905	1.072643493976638
COLON128	0	0.064592233968932	0.053420682220114	0	0	0.065070847266155	0	0	0.039366113827864	0	0	0.042080950596941	0.017383797544465	0.084063463873623	0	0.21701501145325	0.12033268705529	0.0041548096540797	0.083121330960609	0.084580763634266	0.087197763967184	0.037619543977224	0.007	0.17097238002247483	1.012027354852191
COLON129	0	0	0.038445451152078	0.19723213034867	0	0	0.14575870921262	0.08708455088249	0	0	0.089766182485648	0.081817797307007	0	0.020588834850213	0.14731132139971	0.050799212129751	0.0048105295176314	0	0.089502218763902	0	0	0.046883061950287	0.479	0.054689644301489725	1.0876892553426745
COLON130	0.095239528650521	0	0.057814831727499	0.014983531092775	0	0	0	0	0.15513382353291	0.047228447417627	0.048496691531611	0	0.067316665222503	0.062242473740393	0	0.072265788017405	0.093452977092753	0.081536487515331	0	0.082648206699991	0.03724408275121	0.084396465007471	0	0.2649415741331794	0.9722528469893558
COLON131	0	0	0	0.025939437927091	0	0	0.049395134095747	0.17420289979547	0.16641706181613	0.12981660180692	0	0.030383872496586	0.10628789424564	0.037309327160391	0.027166889851467	0	0	0.1976159294449	0	0.055464951359661	0	0	0.003	0.18885146649184	1.0246528965876602
COLON132	0	0.07810972805302	0.11400679372069	0	0	0.45007600873953	0.02798321673266	0	0.042288980248257	0.0099636821533052	0.066287598034164	0	0	0	0	0	0.042673994086253	0	0	0	0	0.16860999823212	0.017	0.15343856534211606	1.0479788601563416
COLON133	0	0.15392324688936	0	0	0	0.031621568177477	0	0.059079904720895	0	0	0	0.017385573113985	0	0.10989908288954	0.14568342404593	0	0.2668721377291	0	0	0.13917120827248	0	0.076363854161243	0.949	-0.0182	1.1040827557138737
COLON134	0	0.19062676394908	0.02743727087555	0	0	0.17772658502451	0.085604526378956	0.10420631365077	0.015500004079821	0.0007	0.097563755537245	0	0	0	0.0032616855775264	0	0.16456527063741	0.13282724845458	0	0	0	0	0	0.28486425664728693	0.9686740200770396
COLON135	0	0.027913589408353	0	0	0	0.23128468518258	0	0	0.24448378493882	0.03206734525367	0.064057532827513	0	0	0	0.010569748362033	0.028903965505243	0	0	0	0.27137482937982	0.02842824537061	0.06091627377136	1.0	-0.0972	1.1712853429437067
COLON136	0	0	0	0.0074560407531823	0.16583835423773	0	0.43297862420635	0	0.076577965199733	0	0	0	0	0.18736085821749	0	0	0	0	0	0.12978815738551	0	0	1.0	-0.2052	1.1855760321281263
COLON137	0.018036246986594	0	0	0	0.060064806929767	0.3750190226931	0	0	0	0.076773558125586	0	0.014981954370626	0	0.18868879362214	0	0	0	0	0	0.13960125736196	0	0.12683435991022	1.0	-0.1094	1.1593828901457868
COLON138	0.21157815960818	0.057131425276826	0.065139568630622	0	0	0.038945940714315	0	0.13528107922939	0.12591065157339	0.14955353440528	0.10133666844786	0	0	0	0	0	0	0	0	0.11512297211414	0	0	0.98	-0.032	1.1512984299078033
COLON139	0	0.041720742411307	0.06265982018404	0.23596212950922	0	0	0.11326969985692	0.10001779076042	0.038567486321483	0.044474390602569	0	0.039228853518835	0	0	0.055363954097266	0.080556593289906	0.09188890896796	0	0.067208762315206	0	0.029080868164868	0	0	0.273153284260846	0.9737453782392572
COLON140	0.031967097984364	0	0.023780411757051	0	0	0.17862336504797	0.084318690781355	0.17797657918867	0.06448333915355	0.1150733544488	0.052229088190589	0.042665528949826	0	0.068189570768309	0	0	0.022520696213064	0.073052498061322	0.065119779455128	0	0	0	0.003	0.18349252755435072	1.0274342535492205
COLON141	0.1303027219041	0	0	0.1532394568382	0.043073884082572	0	0.20281514586741	0.10739939073677	0.12717500122751	0	0	0.056721828482684	0	0	0.02134392875201	0	0.096320976449145	0	0.0616076656596	0	0	0	0.963	-0.0253	1.1168726965402909
COLON142	0	0	0.038964855397897	0	0.097471021301369	0	0.033877802733542	0	0	0	0.14503224827677	0	0	0.17009548267791	0	0	0	0.014134206181281	0	0.22405269153026	0	0.27637169190097	0.01	0.1648264312612015	1.0588562793070417
COLON143	0	0.019095551583643	0.044571778368602	0	0.38258391421477	0	0.026012797632904	0	0.084411462594687	0.070536212572731	0	0.0062336807951345	0	0.063294232671206	0	0	0.055126247288911	0	0	0.1846649941235	0.023297078298349	0.040172049855566	1.0	-0.1796	1.1799319129725523
COLON144	0	0	0	0	0	0	0.25276683286235	0	0.21568362321905	0	0	0	0	0.26046423383407	0	0.14223012699595	0.02663161614589	0	0	0	0.091922552206592	0.010301014736091	0.989	-0.0464	1.1122758043256502
COLON145	0.10616572099971	0.060267201426627	0.079800003280938	0	0	0.30290268790025	0	0.03356207633298	0	0	0	0.034717210809904	0	0	0	0.19353213845595	0	0	0.12491960549407	0	0.064133355299564	0	0.138	0.10375221576280458	1.0433854850187825
COLON146	0	0	0.031432269266688	0	0	0	0	0.048907040308582	0.045118224939942	0.072050856013072	0	0.082395260033701	0.069839651254006	0.057551733663524	0.026609739008367	0.24469030228392	0	0.10228058663869	0.15821506444028	0	0	0.060909272149241	0.022	0.14433565773969997	1.0219056920347602
COLON147	0.17684340361339	0	0.17455906623309	0.033592812579559	0	0.061637954633883	0.13093720204196	0.17124348880246	0	0.04900200648685	0.046825764718005	0	0	0.014971118226254	0	0	0	0	0.046604104446572	0.093783078217972	0	0	0.187	0.0946294927478233	1.082333831236971
COLON148	0.060246700670988	0.20687604254298	0	0.027712447712402	0.13342716211663	0.022659218093209	0	0	0.010788068642011	0.055628388018131	0.067899355017734	0	0.014548155875047	0	0	0.14419813084771	0.031478704364487	0.044432832165006	0.16147490854035	0	0.01862988539331	0	0	0.3966883877573695	0.9174487121988761
COLON149	0	0.12820396541631	0	0	0	0.2019044708865	0	0	0.13188173728165	0	0.10737663078624	0	0	0	0	0	0.26265942855037	0.058938515966234	0	0.088877250303372	0.020158000809322	0	0.944	-0.0156	1.0875939860441957
COLON150	0	0	0	0.0059501501302004	0.20519975126101	0	0	0.12997457973787	0	0.083746579819958	0.048553654229181	0.11184853746224	0	0	0	0.002054395692612	0	0	0.34544115509007	0	0.067231196576853	0	0.643	0.03714710326648972	1.1118209123045946
COLON151	0	0.046108807963221	0.021684404998286	0	0.096326555048779	0	0.21647305004215	0	0	0	0.076490143412133	0	0.010417657472423	0.044646445499612	0	0	0	0.050485243473725	0	0.14756333971912	0	0.28980435237055	0.001	0.20400397800841438	1.0198920802916511
COLON152	0	0.087886721936623	0.10663874589974	0	0	0.23424220884139	0.15104827338714	0.091850349840669	0.10004733445806	0.10984198537421	0	0	0	0	0.022863103467013	0	0.024889236484233	0	0	0.04194336333863	0	0.028748676972293	0	0.22810659588133617	1.007474058819389
COLON153	0	0	0	0	0.083642665045258	0.096724445964501	0.10591877776297	0	0	0	0.11609619978224	0	0.086202373966073	0.2113242463055	0.010367284655831	0	0	0.021203693053214	0	0.071178044997071	0.024017882218486	0.17332438624886	0	0.31978787913709283	0.9578586057601228
COLON154	0.002953240490714	0	0	0.0014137483279609	0	0	0.19383554516262	0.052775820427035	0	0.027964433791875	0	0	0	0.15277313413331	0.014045228833424	0	0.037659692394886	0	0	0.36881906603765	0.039833466716551	0.10792662368397	0.869	0.003071994725707964	1.1476314987977594
COLON155	0	0	0.10670168611405	0.31009124507835	0	0	0	0.052839593351144	0.029874536886684	0	0.097254140321087	0.029526584566205	0.095950466330739	0	0.019943988057189	0.13155755824418	0	0.0038574711794087	0.092399915648787	0	0.030002814222166	0	0	0.4193719986584083	0.9080398734372828
COLON156	0	0.026636737467807	0	0	0.51453045486549	0	0.16159912891406	0	0	0	0.0005	0	0	0.082652056017442	0	0	0	0	0	0.120476369688	0.047042765058217	0.046560969314592	1.0	-0.1606	1.1856127099031424
COLON157	0	0.15641765802344	0.12233811893554	0	0	0.41186431499266	0.021791216038326	0	0.037787058716212	0.045577451351491	0.014822609589065	0	0	0	0	0.062327120819555	0.077555878331318	0	0	0.049518573202397	0	0	0.001	0.2130498899507124	1.0135709933453547
COLON158	0.085219266518785	0	0.072783852210903	0	0.0098429801594192	0.08964710775412	0	0	0	0.056621590047434	0	0.055054434555741	0.16816200143872	0	0	0.29257490591467	0	0	0	0	0.04026615136563	0.12982771003458	0	0.2619791254892816	0.9845443251760368
COLON159	0	0.25392802372813	0.0056248145595205	0	0	0.21117113169607	0	0.022859388225367	0	0	0.098458482057584	0	0	0	0	0.092009086585468	0.039737552996375	0.077604069875626	0.078801682852619	0.049053490391994	0.0559849760789	0.014767300952355	0.06	0.12755545329215912	1.0310917531586006
